state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
5e+05	-27569.3486620991	-1566.31690432819	-26003.0317577709	119.522882848113	1902.92917194641	2064.87821211209	385.187905076251	33.41009945619	0.35983405488251	0.158544563490401	0.18808353960043	0.293537842026662	4.57597618475509e-05	2.1127040224525e-05	4.4399983092865e-05	0.442265313683866	0.00852365855299021	-26003.0317577709	-934.732233160238	-622.708401542025
510000	-27585.1749252351	-1582.76894398405	-26002.405981251	123.281873081481	1899.17018171304	2305.43857433022	416.690573399478	32.7532859466281	0.362619983296894	0.157094470319415	0.186697927584653	0.293587618799041	4.68524383478186e-05	1.85797646415868e-05	4.36302538346862e-05	0.338638810511193	-0.103770000135091	-26002.405981251	-934.732233160238	-639.131795212395
520000	-27567.8718518454	-1577.08649943872	-25990.7853524067	130.077290453662	1892.37476434086	2272.28545128267	408.755523796144	29.4091248997988	0.365499541225605	0.166054290499015	0.177777161291535	0.290669006983847	4.36758280079132e-05	1.66897669328259e-05	4.29341543902592e-05	0.377504780732448	0.103204262565646	-25990.7853524067	-934.732233160238	-633.788677971951
530000	-27581.0329773627	-1572.69216185318	-26008.3408155095	116.01038412727	1906.44167066725	2118.13960256938	346.414432133168	33.6137265724309	0.365575878365853	0.159222560641003	0.179824729943428	0.295376831049717	4.7963930137598e-05	1.69488516528907e-05	4.52851769667562e-05	0.354366717048125	0.0414352526912959	-26008.3408155095	-934.732233160238	-629.194695256597
540000	-27568.7254397487	-1575.90983821383	-25992.8156015349	119.564208108075	1902.88784668645	2198.86121957926	426.840798863043	34.3235929430851	0.366131945418552	0.155504395760022	0.184402153859111	0.293961504962317	4.71177362331925e-05	2.26044077103845e-05	4.42439304915231e-05	0.453351886761474	0.116320269825636	-25992.8156015349	-934.732233160238	-632.094275869614
550000	-27579.7647890769	-1583.8674527203	-25995.8973363566	127.097222396321	1895.3548323982	2322.6911090479	420.113152308528	36.8772049816654	0.363007805616044	0.15869168775096	0.184369601849982	0.293930904783014	4.23058284577264e-05	1.05826514870189e-05	4.14077358892836e-05	0.220441931543482	0.0365905991640709	-25995.8973363566	-934.732233160238	-639.971251713445
560000	-27595.3136130456	-1593.99002065901	-26001.3235923866	141.94319557567	1880.50885921885	2557.97269780077	490.001016088181	40.6341249615247	0.363486164682288	0.158950869225018	0.182985864074812	0.294577102017884	3.76404695950087e-05	3.13736663370181e-06	3.76005387836481e-05	0.0795506560026326	0.0157093043402176	-26001.3235923866	-934.732233160238	-649.716941301196
570000	-27610.0930083091	-1599.8099347081	-26010.283073601	136.868494393224	1885.5835604013	2681.75606867359	596.732692590436	33.0144093406974	0.360363783710596	0.155317523282256	0.183087210169325	0.301231482837825	3.47881032870175e-05	2.88071439342069e-06	3.43358724816011e-05	0.0823788765753475	0.0342722271873306	-26010.283073601	-934.732233160238	-655.852600720239
580000	-27586.6715444722	-1589.61199584717	-25997.059548625	134.316623674169	1888.13543112035	2501.76264489082	498.92976951067	29.1421740075488	0.36283302061012	0.153532429058797	0.180419106273076	0.303215444058009	3.94629953151301e-05	1.03408350809289e-05	3.69724746696137e-05	0.253778828578203	0.0987479475765926	-25997.059548625	-934.732233160238	-646.147196775431
590000	-27587.0375244294	-1600.42503605198	-25986.6124883774	121.298852656712	1901.15320213781	2591.36360289177	654.619669870129	29.8125264802985	0.362035597965346	0.159561409430954	0.180132821870015	0.298270170733686	3.76431843291474e-05	1.24485320346634e-05	3.77642099167876e-05	0.337702999672289	0.0266499152515819	-25986.6124883774	-934.732233160238	-656.518168204219
6e+05	-27582.2663334396	-1597.01417161033	-25985.2521618293	126.63105771096	1895.82099708356	2581.82601116397	478.915256744877	34.6366478929301	0.360852242328794	0.160090989555213	0.187267277648201	0.291789490467794	3.8280772421842e-05	1.00233678839334e-05	3.6835507954626e-05	0.249604711956499	-0.0505943915102032	-25985.2521618293	-934.732233160238	-653.196634795869
610000	-27602.7826005651	-1599.8913686374	-26002.8912319277	129.355851790563	1893.09620300396	2719.47730711975	460.764225907099	33.0861058856377	0.348460359839523	0.157379024101485	0.188532068799404	0.30562854725959	3.57464251494822e-05	8.15880345544136e-06	3.4910275722518e-05	0.246392510664198	0.0339710704982336	-26002.8912319277	-934.732233160238	-656.312152143546
620000	-27615.4316118821	-1602.00783701594	-26013.4237748662	132.349547609543	1890.10250718498	2821.39473313393	542.560636121646	29.1551150333106	0.35406247763129	0.161210783923855	0.184828892826141	0.299897845618716	3.82049370514741e-05	9.21593339991685e-06	3.50561553783462e-05	0.228065283563456	-0.131147535120426	-26013.4237748662	-934.732233160238	-658.481794790856
630000	-27615.7322678013	-1603.66561482061	-26012.0666529806	124.681697705062	1897.77035708946	2830.18673175518	586.038571573094	28.0768731001155	0.361919054197921	0.154743180647466	0.182229301716177	0.301108463438438	3.38925274668135e-05	8.0352750062804e-06	3.26574543087942e-05	0.226954167709385	0.0274822821191413	-26012.0666529806	-934.732233160238	-660.186851809292
640000	-27604.7649630065	-1607.9439792791	-25996.8209837274	126.406994080991	1896.04506071353	2878.79973366274	663.35759507815	34.6986735588884	0.356613182463368	0.165120860231027	0.184644712318495	0.293621244987112	3.34613702469854e-05	9.5286233216107e-06	3.28544824919307e-05	0.32174685369888	-0.0560871591167128	-25996.8209837274	-934.732233160238	-663.736054648548
650000	-27594.2881816318	-1602.81426235959	-25991.4739192722	122.498676976363	1899.95337781816	2763.70051436625	536.939326990631	29.7501958867407	0.364140273708121	0.154930846821526	0.179519191945869	0.301409687524485	3.53246771251775e-05	5.47127910300417e-06	3.47287634206602e-05	0.136031548573948	0.0779753996333132	-25991.4739192722	-934.732233160238	-659.292264998905
660000	-27605.0755904051	-1603.21660442149	-26001.8589859836	128.042498032038	1894.40955676248	2770.77065869454	602.316284478634	44.9281695807339	0.361342892391855	0.158236111173736	0.185187454941924	0.295233541492487	3.35081524513671e-05	7.76610869477207e-06	3.41529344009967e-05	0.22411124942515	-0.0152410871101073	-26001.8589859836	-934.732233160238	-658.448996091302
670000	-27601.041849368	-1603.65862599926	-25997.3832233688	130.444501876192	1892.00755291833	2764.6769365992	557.373697355098	41.8039773154281	0.362214144786922	0.154994285855543	0.191450324193463	0.291341245164073	3.50123884064457e-05	7.43294424067036e-06	3.49162328780656e-05	0.192504803467481	-0.0261425105769804	-25997.3832233688	-934.732233160238	-659.186219061553
680000	-27591.9335013652	-1600.70556690197	-25991.2279344632	136.985388509056	1885.46666628546	2746.24616960794	549.678346061446	37.7657500844555	0.357615323696294	0.15473809060465	0.187195691255319	0.300450894443739	3.73302853897163e-05	9.95496254041891e-06	3.51256688126998e-05	0.239439900335823	-0.0115346971956116	-25991.2279344632	-934.732233160238	-656.489597332099
690000	-27593.2620563465	-1601.98291456602	-25991.2791417805	127.824549698305	1894.62750509622	2767.61517656349	612.604292633535	31.7079168222167	0.362698779197563	0.159826555397928	0.183339103418372	0.294135561986138	3.63014431984462e-05	7.24581233577604e-06	3.45309482844635e-05	0.190423811032142	-0.0843278996716777	-25991.2791417805	-934.732233160238	-658.075144437107
7e+05	-27614.7644133059	-1606.56243847837	-26008.2019748275	129.911397845839	1892.54065694868	2862.48531109473	616.902247664137	35.6031280395264	0.353912292279639	0.158838569802479	0.180761347145084	0.3064877907728	3.46427555004278e-05	8.80485828616281e-06	3.44583901823669e-05	0.239106862823941	-0.110270944645424	-26008.2019748275	-934.732233160238	-662.38259220486
710000	-27601.5387889259	-1598.72506942206	-26002.8137195038	126.608433178848	1895.84362161567	2692.45955130212	572.157120775584	28.7651049437439	0.359768857098071	0.159941858789558	0.186695657841031	0.293593626271342	3.73122918882044e-05	8.22374145516438e-06	3.58047810551715e-05	0.242870135879952	-0.0688014495856915	-26002.8137195038	-934.732233160238	-655.145994495492
720000	-27602.8560740901	-1598.72576647506	-26004.130307615	122.040511541973	1900.41154325255	2633.52113148105	526.791133906551	38.4729520614153	0.362966146001259	0.15849556001271	0.181475862609748	0.297062431376284	3.67394660920982e-05	6.19202760138604e-06	3.64341154264751e-05	0.183476534119317	-0.041885861687136	-26004.130307615	-934.732233160238	-654.518058340304
730000	-27602.6715912214	-1601.89486200215	-26000.7767292193	115.406395695754	1907.04565909877	2746.41580962033	516.000186037063	37.9306204355537	0.36442359810387	0.149978540685461	0.184802383805385	0.300795477405285	3.5658281610629e-05	7.70328784323287e-06	3.51587191574528e-05	0.241246798545306	0.129964334077224	-26000.7767292193	-934.732233160238	-657.791570324689
740000	-27603.604277964	-1607.46097009875	-25996.1433078653	125.587200755571	1896.86485403895	2916.34209329327	658.426538805606	32.7674136759834	0.355444833797168	0.15490411382464	0.190869692154108	0.298781360224085	3.46790046727587e-05	7.74995187391635e-06	3.37786252167962e-05	0.233321068988705	0.0370117241363799	-25996.1433078653	-934.732233160238	-663.398791534453
750000	-27581.7042693253	-1590.83771666628	-25990.866552659	117.25638055372	1905.1956742408	2544.79298994507	442.30437048204	29.7998685803824	0.356881438750745	0.156114811310513	0.187707505743697	0.299296244195046	4.00102078870066e-05	1.28645232885652e-05	3.90674908344196e-05	0.336897560021965	0.0450464216913403	-25990.866552659	-934.732233160238	-647.492073161989
760000	-27602.5458437393	-1606.56076801953	-25995.9850757198	124.781956564841	1897.67009822968	2893.92135860585	607.241299719897	25.3900779527834	0.358852179527324	0.159848516862292	0.185747124299355	0.29555217931103	3.07731922307098e-05	1.07238295912867e-05	3.44102376300892e-05	0.372152418582459	-0.00109264646479949	-25995.9850757198	-934.732233160238	-663.3392311992
