# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Thu Mar 19 17:31:17 CET 2026 [seed=1773937819607]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
160000	-28190.197758747225	-1452.4110018950087	-26737.786756852216	67.00918456178628	1955.4428702327343	884.6952184362988	95.31415785702679	35.246011925249675	0.35532268202763817	0.1601922507757794	0.1800221530120105	0.30446291418457255	6.378025710145731E-4	0.0036084793816360816	1.1581136956140622E-4	1.7109692277781228	-0.04643587919428871	-26737.786756852216	-934.7322331602379	-508.12558734162957
170000	-28174.42844451331	-1455.2955360903497	-26719.13290842296	65.78129112151976	1956.6707636730007	893.1759021480107	92.66524533785076	25.94493974619678	0.36452075992162863	0.15493155613374596	0.1815989015095832	0.2989487824350429	6.040276994922882E-4	0.0033450331517158975	1.1364915371881519E-4	1.6546029074296387	-5.367920658681029E-4	-26719.13290842296	-934.7322331602379	-511.8772159061449
180000	-28063.82585106171	-1469.0419318033983	-26594.783919258312	72.47988855764689	1949.9721662368736	977.7232907516327	144.2932537870618	35.26715246029773	0.36081170649996047	0.15803294740777782	0.18395167884206054	0.2972036672502019	5.244294950865193E-4	0.0025284965930823878	1.0817573544715298E-4	1.7239243839588672	-0.06800467039538334	-26594.783919258312	-934.7322331602379	-524.4943049613618
190000	-27990.950548841152	-1472.725559730242	-26518.22498911091	78.7508279666746	1943.7012268278459	1013.5385814584887	175.9118307531997	32.18364651309485	0.3592155570705516	0.15640439447606563	0.188615633114372	0.29576441533901154	5.270439062725414E-4	0.002546730402685655	1.0033996931813229E-4	1.7146477094514188	-0.10022689366132415	-26518.22498911091	-934.7322331602379	-528.181282594097
200000	-27992.33150584927	-1475.197125384368	-26517.1343804649	88.88393867441971	1933.568116120101	1101.558096184589	147.6934301707204	28.740302737796426	0.36082054184241086	0.16330954283809337	0.181374061871089	0.2944958534484075	5.057518774255212E-4	0.0025141993061880597	9.228755671596085E-5	2.039260222147225	-0.06992657996016527	-26517.1343804649	-934.7322331602379	-531.1832019961154
210000	-27800.54742072819	-1479.2720481708866	-26321.275372557306	95.73729689234976	1926.7147579021707	1143.019606204356	129.24646932443005	34.877278907722804	0.3656980066812129	0.1609165321964587	0.18292902098569994	0.2904564401366292	4.449441791942979E-4	0.0020712408480300227	8.49191853595814E-5	2.0000017461544024	-0.06228187444195371	-26321.275372557306	-934.7322331602379	-535.044616450566
220000	-27789.285300936972	-1478.4857116018097	-26310.79958933516	89.3777703077169	1933.0742844868037	1152.3648993224128	139.01090414630244	36.051076681185066	0.3613377188051707	0.15605802239376787	0.18213005673265714	0.30047420206840514	4.5696825375317286E-4	0.0022169501619739703	8.554733762822162E-5	2.0773499491962473	-0.09048358644013527	-26310.79958933516	-934.7322331602379	-534.0605328099929
230000	-27767.474674329882	-1476.6742328567254	-26290.800441473155	94.39386207821116	1928.0581927163093	1163.015069882122	126.48987902770813	30.456385489225216	0.36272416552634584	0.15778933379966195	0.18288102355554645	0.2966054771184466	4.5936551300611517E-4	0.0022054408767504963	8.521329840243088E-5	2.004724095192418	-0.06558920629088395	-26290.800441473155	-934.7322331602379	-532.7887673500292
240000	-27771.181527058572	-1480.5702394394402	-26290.611287619133	83.26466542173621	1939.1873893727843	1130.714451998596	158.88791953682392	31.461370734314112	0.36673176554055736	0.16043006814002606	0.18226102187563514	0.2905771444437823	4.7687598195068903E-4	0.002373380619568141	8.991667520781578E-5	1.9665735725219418	-0.05120741096499222	-26290.611287619133	-934.7322331602379	-536.3033070587007
250000	-27762.961399496984	-1479.8140437697639	-26283.14735572722	81.82912902944167	1940.622925765079	1139.5159101322156	134.66828074104507	30.7554328831708	0.36105018426033497	0.15936621148997757	0.1836546198473342	0.29592898440235416	4.5261193403875157E-4	0.0020499045666268235	9.011002144725195E-5	1.5439905076957472	-0.04405980056454481	-26283.14735572722	-934.7322331602379	-535.849055104114
